<<<<<<< HEAD
CLI,SEXT,NBENF,SEG,DNA,AGE_NCP_HASH,nb_transactions,montant_total,montant_moyen,montant_max,montant_min,date_derniere_txn,dernier_type_op,dernier_montant,nb_types_produits,nb_libelles_produits,churn
3761d54c-d95d-4633-b688-a67259b47708,M,4,61,1944-06-29,034b13790dd613309537fbc52fda7e725f7fbdaab94f9db9146e722102c9d5bd,2,42.16,53.2,156.5,3.9,2024-11-11,PAIEMENT,596.08,2,2,1
3483f21e-efd6-472f-b4b3-e2523d11018d,M,4,60,1938-09-28,d9e65a1869d6a52b4d108e098776bb0ec4ad506e22d368f480ae16c4c688b210,1,48.6,29.45,170.61,13.92,2024-10-29,ENCAISSEMENT,81.53,4,1,1
86a136a4-9045-4cbe-9160-8cc6497268b9,F,1,60,1959-10-12,ba3ede6b791029bdf9d50bd8620942e23117c3ad941c4065a2fdd910badef283,1,2.9,75.31,278.82,4.45,2024-09-05,SORT CHEQUE,939.63,4,4,1
cc9963a2-23dd-479a-8c28-83005de65af8,F,3,61,2000-08-22,44208b0dd9e82e678d2f92cf4f47648878f36eecea34f7efd03a5da087a23d42,0,26.7,32.68,289.29,11.95,2024-11-20,ENCAISSEMENT,755.38,1,2,1
7377a1d9-d559-41d2-a240-030efa8914f2,M,1,62,1942-06-04,3d3424a494d82c5328e152aaf455fc06cc81eb0281d7b9b0f7720b22deff36be,0,76.19,69.39,278.51,5.37,2024-08-27,DEPOT,587.04,4,2,1
63581aa6-bd15-4c59-b594-2d82a85f0124,M,4,60,1969-04-03,2e9080f5a3fe8ca53d3f96d5b2a10621bf30993e91d17a1fe7df765b194f2ccb,1,14.56,58.54,183.89,13.27,2024-10-05,ENCAISSEMENT,828.61,3,4,1
89bb1a8c-d222-448f-a06d-5042990c7beb,F,4,62,1962-02-17,07b2260fd60dedfdad25fe573256e5ef893ef80919974fa9abce545ea83a72fb,2,53.94,37.08,256.07,16.32,2025-01-14,PAIEMENT,81.11,2,3,1
215bc5d2-bfbb-4387-b0b7-545cc77d0c48,M,0,61,1951-08-19,38d63f4ad61de932e2ba1aaa03e8c7de7f7e34e573b13e909f516a9e5f2e19f9,0,22.28,85.51,195.27,15.58,2024-10-08,SORT CHEQUE,477.36,2,4,1
2f087b06-fed9-4278-881a-6b23dbe4bc18,F,4,61,2001-12-25,cb354bd438dc6a200cc0eac1e2f600a560cf87100a0df3605e6a2ebd4b2985f3,0,2.2,26.13,199.51,15.24,2024-10-07,PAIEMENT,630.46,4,3,1
dd9c0ac4-a535-4af3-aade-6bfcdd920c8c,M,0,60,1958-12-21,b3b77a7557b0056f64aab39f9c8967a47a2fd314eed9abdef93346bc2482d7ea,0,24.85,68.38,140.94,3.84,2024-10-29,SORT CHEQUE,828.82,4,2,1
310906f3-0fca-41a6-810f-d0454f3f6224,F,3,61,1941-07-08,b779f046178928a0edd5c5656cdd5ae7d444e2c007e37576a0236f16d2d37c61,1,97.51,70.01,218.23,1.86,2024-12-27,DEPOT,783.69,3,2,1
935fe1c8-d005-4939-a1cc-6c6c10d96114,M,1,60,1952-01-17,b776a48299fce7137b02d036bb6f4d3bd0bba85ab677973bda771d718d6e8def,1,80.27,36.59,137.23,14.01,2024-09-02,SORT CHEQUE,277.79,3,2,1
7a043f2f-8cd1-4a13-9031-e129265b0b2d,F,1,61,1964-08-10,a1ca14e4e8dc2d296afa946415332707d29dd8781b948e21ca0df9fd6c9ba6a3,1,95.9,77.85,166.31,7.43,2024-11-25,SORT CHEQUE,940.94,4,1,1
967d3a1d-df6e-407b-9bf2-9f6550970318,M,0,61,1953-07-31,6d490f4d0b17251f34769dd6fd694c73d8ef9c760bdddc87389f8a62ce26f832,1,49.25,45.0,271.01,8.7,2024-12-23,SORT CHEQUE,125.22,4,1,1
d178ba2f-0ccc-4ac5-9b6d-f5b41be4527b,M,1,60,1987-02-14,1ca7f4b751b69ede237cf7ab178e4d98e13daa42ca526f6f9a368326837f456c,2,11.85,55.77,141.42,0.72,2024-09-16,ENCAISSEMENT,875.26,3,1,1
7fb9a103-016e-4906-a5d3-1ef5960a9854,F,4,60,1998-05-11,57a6971d043cd73c51f6c542b0e3081b4fd22edcf66ffcc6898043b66adb5a6a,2,55.19,55.21,114.23,5.27,2024-09-27,ENCAISSEMENT,970.97,1,4,1
8bfc0a7d-43a6-4354-8bb4-f8a802f4e376,M,2,60,1945-03-08,35e0e232c698af4c9fe2f4c073643b86b745fede998c45199be4b0d90fd4983a,1,45.94,47.31,113.8,0.77,2024-10-01,DEPOT,177.98,3,2,1
d732b5a5-e55d-44a9-8803-a471ddda57c6,F,0,61,1953-04-10,97ff093ac1451bbb8ce365f059939ef9feae4732431efa3edb0bb2c9db03060f,2,84.51,66.22,288.16,17.6,2024-08-17,SORT CHEQUE,722.34,1,2,1
29a88700-9fe0-4d7c-86f1-11efa1613e2f,M,1,61,1942-05-12,4e5d75d2732fd2011b6f7743ef3f24f7dd2cd9cb1eeabfa5f6c2cd13c9705b70,0,10.7,65.87,201.38,4.94,2024-07-25,VIREMENT,41.25,2,4,1
249e5088-c46c-40b8-8072-b7b2e94d67c5,F,0,62,1997-04-02,d7a80ba07c5cd0167c3b559caded21c03f7671e50f613315ce3aa2e9fcd9c441,0,49.29,15.03,181.88,11.19,2024-12-13,DEPOT,406.02,2,1,1
ce85c077-4ebc-4592-a12a-7ed7824f5878,M,0,60,1970-11-03,abda73250154c438ce680730491f9d8c22f184284a808fd5c44ca0ce8a68f69d,0,15.84,76.09,262.18,0.88,2024-09-01,SORT CHEQUE,516.77,3,4,1
adcc2596-0875-40e3-836b-c054fcd16866,F,2,61,2005-10-24,2dab275543e457a5c6e34e8e8d372bb7729846f82055f6ae0c928e1a4dba4248,1,33.11,16.75,267.17,13.37,2024-09-25,SORT CHEQUE,581.06,1,1,1
294956f6-f93d-4c4f-b959-be61f49c9d8d,M,4,61,1998-04-16,3143026e284a4ef8f71a29f93d788abf408e2e303e18780121381a5e4d6e8c52,0,73.92,70.65,166.44,6.53,2024-12-30,ENCAISSEMENT,936.0,3,2,1
ac6734a0-7dd8-4d24-b62e-7e323b084094,F,0,60,1989-04-29,e6cede177f2d7694fbca647fde2682fa277452a9439f5e86389f3a3bc791a60b,2,48.08,72.53,238.72,17.97,2024-11-07,DEPOT,672.58,3,3,1
5041a3cc-34d0-44e9-919d-653772fb5bd0,M,1,62,1965-01-05,1198208408e63a803b40f14f342637ac915e6a4af90967e56bd9e5fcad0f67f2,1,38.18,28.18,254.22,17.77,2024-12-08,SORT CHEQUE,481.8,1,1,1
411c048f-dcb9-4910-b47d-26236cd3b232,F,3,60,1942-03-05,20a09deb81de9145f4bd37d23f20c3b4d0b409bd6fc2bffd3627940525f2d1d9,2,40.01,41.78,230.93,6.57,2024-10-02,SORT CHEQUE,809.87,3,2,1
d9b08880-630b-4e60-9391-3a2425f8c7dc,F,0,62,1972-09-12,2368bf28616b2754925bc0921fe81d1a0853dcd7a4f21e1543a314ba09deeb29,0,46.44,27.89,130.32,18.03,2024-07-18,DEPOT,950.58,2,2,1
4ee4bda5-f459-47cc-bf78-f1a381eb22d8,F,0,61,1982-12-07,62b1518220ee997a42579ab26bff1e453d43d26730b3c10be4c3b04ad333fac9,0,78.64,45.7,275.18,19.92,2024-09-13,VIREMENT,23.04,4,3,1
d9a8be78-628f-4018-86f4-2d1c9cc60efe,M,2,62,1964-12-20,e012ab65ab26197f8ee067c59c27bc8b2c3785f7c1a0f7c511283454cff1b600,0,89.23,43.84,207.82,16.53,2025-01-13,DEPOT,982.54,4,2,1
f0c54c00-4d00-454b-827b-4a4a6be0d758,F,4,61,2004-01-11,30ce4bfab1b3c8db97450d99996dcc165fde8482dbdaa36e835d89efe5a39d21,1,95.48,65.59,156.49,16.91,2024-10-05,DEPOT,87.05,3,2,1
ea97471c-f5b4-486e-97a8-72dd7bfbc9e2,M,3,60,1956-01-22,820e150ea5ddfb4c66dbaa2f533e765719347311bda7bf737ab0e4f17b947991,2,78.82,76.21,185.05,5.06,2024-09-18,VIREMENT,814.57,1,1,1
8bce7104-7876-4a31-ac84-a89bdaf421d7,F,1,60,1951-11-19,05fa17292d843c65c9fae73cfc4e3a610f39e098b1ae92f2620b665e035433b9,1,32.19,77.91,107.51,11.58,2024-10-19,DEPOT,281.05,1,1,1
ab446e83-a4fd-41b4-b339-c44fef2cd1c6,M,3,60,1986-09-29,cd99f618f3b83a764f030ff33ec96af1344bb512b7a24985f4c2f16c79066cac,1,69.06,38.76,125.57,1.44,2024-11-24,SORT CHEQUE,133.05,2,3,1
11531c5a-c6c7-44af-80c3-4335844a7bc9,F,1,62,1957-04-16,ac81e0c29ec092ebe25122359ad9ae1b445891d9bc4d8c27ff0db7649c2aa366,0,44.28,45.82,253.11,1.99,2024-08-17,DEPOT,440.42,1,3,1
e3b5bd27-0c60-4653-9554-06ebd26a9c65,M,4,61,1987-09-12,78c8a7335238da68b728f76451d6f314fecc9b428b5561dbc264736b0ef862f8,1,26.19,16.33,100.0,19.98,2024-08-02,VIREMENT,644.31,1,2,1
b5b9f5d7-6736-493f-a498-4e44b8d8c67c,M,1,60,1956-01-14,763e938f0fd396832a056ba6f27517d3d51e030ec3916985524d841c9ad7200b,1,84.16,33.88,183.31,6.6,2024-09-08,PAIEMENT,381.57,2,1,1
ae4466c7-b2db-4b23-b496-0a165d744121,F,2,60,1949-03-12,9ae8416c43df5472daacd0baa085da8b0d124dd5e816af01403a62cf68822c4e,0,4.8,69.3,204.5,14.99,2024-11-28,DEPOT,55.51,3,3,1
f339c532-f9f4-483c-b0ab-409f7381174e,M,2,61,1988-07-18,a6b1c5b09ac47597936076160cda122f9190ac6d6a14c5a2062536b40a28858f,1,90.18,82.31,110.93,16.15,2024-11-27,ENCAISSEMENT,599.86,4,3,1
2eb04663-ab6d-4fbb-9736-ed5e9e82b23e,M,2,60,1949-12-08,84152e739dc4b4684a961bd0d38a58f82d891004a6e55a2a488540631266c343,0,46.64,25.31,294.62,17.17,2024-09-02,SORT CHEQUE,902.5,2,4,1
96bed123-4b5b-4bea-b4e5-b5cb49324efb,F,2,61,1955-11-19,a742127e6789bcee94b7a9ec4551165e3910de2f2f2a47ac68f79b56ea2f2e30,0,64.02,38.15,145.23,19.95,2024-09-07,SORT CHEQUE,383.83,3,3,1
1d9e8e86-093a-470d-b379-de4210078c82,M,3,61,1991-03-16,5440a1ce212799fe4d8794444fb61d13417132304589765e196594e16b3b7724,0,66.21,49.47,160.84,4.91,2024-10-11,ENCAISSEMENT,217.12,2,2,1
114ea5c0-46d5-4887-a4d7-8280614e011a,M,4,61,1986-01-18,bb38905237afb83241559e1c0463bed6744dc975536ff80551d69515346c70ac,0,89.53,55.6,160.79,0.9,2024-08-22,ENCAISSEMENT,443.13,3,1,1
e011158d-a65f-4b3f-b5e5-ca3127d52027,M,1,61,1970-09-12,adbec0a6e7fede50a0d159ed7e5e900809d309638d519f2efae5f7d8bb7161bc,1,63.97,33.81,146.08,8.28,2025-01-07,DEPOT,49.31,2,3,1
0038b5ab-1346-48c1-b0a4-88b0be180290,F,1,61,1990-10-30,c0b685099c2e81b0ccb7ca9d20733de9e8d6c5b7e1179fe3cb918abb0614f763,0,61.72,58.48,100.29,2.69,2024-11-11,ENCAISSEMENT,820.67,3,4,1
913a3482-eb7b-45b8-a0d7-411cd451b295,M,2,62,1996-09-18,6a2349d985da0a19da60bf7e6c86c100929976bed1fd9ad21500acfeab8b26e5,0,7.59,40.52,245.87,0.55,2024-11-29,PAIEMENT,826.51,2,1,1
e5377a28-5356-4498-8210-ebb9221c58e5,F,2,60,1984-06-12,6143fba8d7f6a5165b812f6994420822b7bb1c50678b31c678d1baf9e53db1fb,1,52.27,49.71,293.37,7.27,2024-11-23,VIREMENT,588.41,3,3,1
79a039c2-c5cf-4f2c-91c0-a389d15afa3b,F,0,60,1968-08-25,372524db6e0db5c3d1d6a637281ffde77831bd6419051a04a381442bd1aad24a,7,6799.88,1505.98,16139.73,433.87,2025-06-08,SORT CHEQUE,900.58,2,1,0
5dbc5699-ffd4-4020-911e-436a58ab2700,M,4,62,1939-05-03,4b4ec30c363ad84e24e04ecda59ec21f40701b5b740fbc1e0f732c11f85bad02,1,1452.23,900.95,13890.14,1.17,2025-03-10,ENCAISSEMENT,5634.27,3,7,0
0395c2e0-4390-489b-a03b-d8d5bbaabc90,M,1,62,1952-08-01,0057b2477c8bf5fd81ac770d0bcaf764c592557c2f2b2b3647df1eadc723ed2e,7,3027.22,975.69,200.01,190.18,2025-05-08,PAIEMENT,1138.51,8,7,0
77cbd30f-1f6f-42ca-8726-acc3a301ff45,M,1,60,1951-03-28,3db5d12211d3323fcf22dfbffdff88d66e628ce8071c54723dc70856f2f2fdd7,3,2437.66,993.29,8613.69,409.29,2025-05-05,SORT CHEQUE,1388.62,5,9,0
57563b2b-c859-4f7b-ba89-14a269a5802b,M,0,60,1990-07-01,6ffca2dbd7f50878947473eb7d50d80f4d39d9915d01a0d46c258ab5b1dc5dfd,9,20108.46,997.31,4029.98,183.19,2025-04-06,ENCAISSEMENT,3001.0,4,2,0
151c7e20-aee1-4ee2-928c-3745107bac02,F,4,60,1945-08-14,fe3d241990dadcb8037207272551063b1abc7740894b5357feab59dec554c59b,4,2480.44,715.77,18224.88,300.81,2025-03-02,VIREMENT,2817.25,5,3,0
99e9ba35-0572-409e-949c-031a0b829af7,M,1,60,1985-02-08,f28b7307296dd77285ccc96ad4d981d0c7fa84e63b8bf25cee17b4b7eb394536,2,416.81,673.82,3574.22,303.2,2025-02-02,ENCAISSEMENT,6042.79,6,4,0
a5a04be4-a0a6-4c8d-aaa0-1df8ed9aabe9,F,3,60,1966-06-01,47cffc786b74899317f2daa5221c3f8f3d15b3e9252d625d774bc1d828902e75,4,470.6,1374.93,5792.6,182.58,2025-04-27,DEPOT,8167.64,7,1,0
21c41b55-8852-4eb8-aa65-47e8e0b238bb,M,2,60,2003-05-05,bec755b30f670ae457b4f377f8510accc7ecf48ed146f32f990dc8889fa258ed,6,4467.19,1326.94,10385.05,452.25,2025-02-27,ENCAISSEMENT,7613.74,9,7,0
5c38bf01-7abf-431d-a2cf-37ca9878fcc2,F,2,61,1985-12-31,5b3eef908ee9c70494fb58613cbb07853a334b463158c923d937ac4dc1d8e355,2,4573.5,1321.76,5340.94,251.66,2025-03-09,ENCAISSEMENT,2625.58,1,3,0
add078fa-031a-4a1a-9209-dc1d4b5dcbce,M,1,60,1969-12-23,d40467eae9052be9a34ab6cce56f424914b5c787222b892e3248e7e279321105,1,2712.95,979.19,4276.31,232.45,2025-07-08,ENCAISSEMENT,2453.86,4,3,0
4e3ccc67-7039-4d6b-b96c-c192464fde4d,F,4,60,1941-02-14,a0e0406efab0c1cd26e01edc6f26e09b242cf9505ced1d4404a214b8e42fc23f,7,2826.79,1567.6,12022.08,498.76,2025-03-19,SORT CHEQUE,9657.95,9,3,0
b6824282-d166-433c-ad00-99596ac2f092,M,1,61,1951-04-27,1f7fbd7a6b267bb0e5df1f4633464c6d2999c1bf6e4177ab24f711a34fb49bc2,7,277.21,993.26,1869.7,246.8,2025-03-12,PAIEMENT,83.35,5,8,0
5102600a-bf9e-43dc-b876-1a630b508f47,F,4,60,1963-12-09,2176371edfe06fd53512a47216c0521ed53d3ae6ec6056d9834dd958ce38c717,6,3634.0,1258.86,1257.54,89.28,2025-06-03,ENCAISSEMENT,8797.33,8,9,0
9e0b7538-7359-43bd-93e1-2d933d657428,F,3,62,1975-09-09,7ed392101af9e9e3f063e18b6eb14e037c2cdcc9976c2373608c0da9933e782f,8,3513.36,583.41,7507.68,256.58,2025-03-02,ENCAISSEMENT,1998.09,1,2,0
7969d619-88db-4c7a-ac2f-8306c48d1932,M,4,62,1954-05-29,d5cf1c032e69334927f5b7fb90ca87be3e496b11315ebe03d9d692e11c28e7c3,7,809.94,931.08,14441.22,407.03,2025-04-12,DEPOT,9472.9,4,1,0
138ac7d5-61a2-4504-8a5c-409ec59c1b39,F,1,60,1952-03-13,ff22fdd1e2c212e555ee8f942ab8e029d43f72a97345763cc7ee311b1796babf,5,548.18,953.25,11140.65,388.45,2025-03-07,DEPOT,3423.73,9,9,0
63369112-6abe-41e0-968d-c1b155b64b09,M,3,61,1963-03-09,19ddf6bd89c71f7fbac96ce49eef8eb0a3016557a83834fd4a008fe672f826bc,6,659.51,980.35,8515.24,394.31,2025-02-07,VIREMENT,4404.08,1,6,0
eb502b9f-2acc-4fd8-b6c0-81b09775775e,M,0,62,1958-03-26,6315594fdaba600086ff39678c8f639cad723967084d0a2fac1066acc7234ffb,6,532.52,602.35,11358.46,354.04,2025-03-13,VIREMENT,7071.5,1,9,0
e8d754c7-6ea6-4c9a-8aca-2c925d2af103,M,2,61,1965-01-22,3fbe32bb0261c60554d165418db876194cffab64c4287ae8d63cff08ca3c8f0f,7,4704.3,1211.16,7372.48,127.18,2025-05-09,DEPOT,5877.1,4,6,0
5758c708-19ce-4074-b211-26e08a3d0c23,M,1,62,1991-08-19,0e0796790c4fae1ba2d599593da01577b78176e1d13e44faf828e23643ba23b2,6,1093.78,1308.58,18729.31,431.06,2025-05-28,PAIEMENT,3180.08,3,2,0
b290ded0-be53-46ea-b4db-b078c8fdf16a,M,1,60,1980-10-02,c951424b8b1bf84dd41551fc3eac91f9d90e4b55dcc25a2ad157a6dd80cf15eb,3,1447.95,776.84,1192.61,446.73,2025-04-01,VIREMENT,5538.76,7,1,0
b7d82291-69ab-49c2-b49b-308965096ddd,F,1,61,1951-08-19,d96ae02b5998c07df231e6f6af47e3772adcf994ebc6902eb260bf7d017fdb29,3,953.21,655.8,13500.49,97.16,2025-05-05,PAIEMENT,7307.34,3,8,0
e301736c-14b8-47a5-bac6-c61eeaec2d4e,M,3,61,1958-04-14,d2206213c3bf1f0d5430c3f57285a913eb7afa3624f13af74f8d75b502542a0c,1,15830.86,769.32,17836.53,65.31,2025-06-14,DEPOT,424.31,1,3,0
b75d8ef6-2ec6-4ef1-b3bb-7d776b227da8,M,0,61,1935-03-11,30eb92963ff5a71379bb6f1cd1e1fbc23f6b1e3f4f5c43f9ca248025c21fcc99,5,9641.93,1148.65,16097.31,487.8,2025-05-08,VIREMENT,112.98,2,1,0
5f563b18-299b-4abd-8b74-f36763a69981,M,4,62,1961-03-09,c6a762778ae9d9cc6e7150cd43d33193243fee82f004ec860e5a912d5d8cfb08,3,1310.04,821.02,3762.42,434.18,2025-06-02,ENCAISSEMENT,4581.21,4,8,0
618dd4c0-be36-4ae0-99d8-354b7e1a9f36,M,0,62,1998-04-05,57290731adacc07423ffb7dde376ddaf18a19f34d6e70edffeacd6d8360f8907,9,1984.26,959.78,5988.93,446.63,2025-06-01,DEPOT,1319.23,1,1,0
76fc9146-8ece-4d44-b170-e8a79c15556f,M,3,62,1945-09-13,0e44d121f28660faff021c0fe9c212da082d93450fdd0bdc2980d99c69c71929,8,1177.93,677.96,14369.25,443.2,2025-02-06,VIREMENT,6643.78,1,8,0
aae98a3d-a5b3-44cd-afbf-7da22bf33014,M,1,60,1939-08-03,0491b6f11b087439b0282f4358ec73c907756adfaaa9d2004e38ed1c3a7e04b5,4,3385.15,1593.79,1776.98,270.89,2025-01-25,PAIEMENT,2141.31,8,1,0
905dbafd-b5fc-41ce-bdb4-42e3f991bd9e,F,2,62,1936-03-15,fb80e03c3b8be8607f8b5d1ec1ad340e46167c66589c5652cd2ec72bdebbe7da,2,99.03,1021.96,16256.05,323.24,2025-06-01,PAIEMENT,4329.08,7,9,0
00405729-8f84-4c4e-9aee-95dd5d5a1548,F,1,60,1943-08-26,c00a20ba782e5f311d1961922d125eb7dea0d689301aebf9401fa2ec72b4d8cb,3,5564.08,1344.91,14406.25,272.73,2025-04-04,VIREMENT,1977.51,8,9,0
0a161e82-b6e2-4a2a-9627-e50aaaa40d05,M,4,61,1970-10-12,c35008b07860f62ea6a2b5ce8efc30b43ce8891d8136981a1a2122813ad9bffc,2,3702.85,1147.95,14619.17,25.7,2025-06-22,PAIEMENT,5485.29,4,9,0
c657371f-a8f0-4015-ae0c-07d499ec76b9,F,2,61,1969-01-27,2b296e0d77c12666c060110d1f4a3180e218d4a53161d3bd4992b37032d5dae1,4,11445.33,987.44,2094.8,372.78,2025-04-24,VIREMENT,1161.42,6,3,0
3003bb31-2370-491f-9769-ce507bc0e941,M,1,60,1962-07-09,bf00bc4dbc053985a44f83f55a431ec4088d3a9a6c58934f366eb322ac0b2059,4,897.98,971.9,14383.43,252.72,2025-01-22,VIREMENT,232.05,3,4,0
2bfc5a53-1a0e-46e9-a30c-da27a0ddd9c9,M,2,62,1998-04-24,05de084893172f5b4568a79e73cf35280879526983928913594759c3c9bdbb47,5,8150.99,782.43,13628.38,323.89,2025-02-05,PAIEMENT,512.27,8,5,0
c1dd37cd-f5e8-446c-99fb-a88dd56df0b5,M,0,60,1955-05-24,b3b351ac365d4b6fd32f40e2f6c1250f4fc2086d28c10c342997ad65d6307a0d,8,7850.15,864.86,16635.36,251.37,2025-02-05,SORT CHEQUE,9542.63,4,6,0
d8d8ed7a-9b9f-4cf8-a969-c716c3b0498d,M,3,61,1992-05-17,3b8fa15bfd4499e2b02738c6a3e088b91606d366e8a9fb3037c6547e0cb44fef,6,680.14,697.66,927.76,245.96,2025-06-01,ENCAISSEMENT,1423.72,3,9,0
1d0e03b1-eee5-4aee-8766-6b6e49382672,M,1,61,1938-01-22,b2085050c4620f002e0ab0ec7e172e86f9bc56b70b5df94e7cc076448e7b3cb9,3,2542.14,664.94,559.9,85.98,2025-01-17,DEPOT,7085.07,4,4,0
5fb7a479-8ec3-4f07-9ecf-46ec7e9e862e,F,4,60,1969-03-25,03fb4c26b67eaee10a0f7203480ccbc5fae4f3d1d17bfa3c6f9b43a4a18df246,5,932.57,1625.91,7522.84,139.43,2025-06-04,ENCAISSEMENT,680.19,6,6,0
6a673dee-7113-46a6-8fd8-ba527ea77b94,F,0,62,2003-01-23,443263d2a8b507da32d6fda41bf933c1e864129f22a015f8db27a2b8213296cc,6,1469.98,1083.67,3060.89,79.51,2025-02-22,DEPOT,1082.5,7,1,0
0b79c06c-2f11-435d-b416-ee826c2afdd3,F,1,62,1985-09-21,49df1368051165c6518880db24290f6758a486f1696984cfbaf4c36215d6a912,3,1527.51,1439.72,11211.85,97.91,2025-02-23,DEPOT,5089.25,7,2,0
90879f2f-92fb-4cea-badc-a8af289965fa,F,0,60,1953-05-12,17498a0671e8f3007c59e3f845fd4911851b9b1b6c511062f7683ebda0f73274,8,4062.32,761.78,18355.24,486.49,2025-02-24,ENCAISSEMENT,4649.24,4,8,0
abdb52a3-1eac-407d-9929-aef8a9dfd4f1,M,4,60,1965-07-30,3eeadf330dcdcb8f0867c09b5ec53092c847c64de176c266b53599a411b7c919,8,2650.14,624.52,7890.45,76.64,2025-07-05,VIREMENT,9515.85,8,4,0
696a08b1-34ba-4a94-b574-3598a8f6ae05,F,1,62,1987-07-27,c3be0dac8e68fdfaebaebd3218d8bfd9de365cc2a0766d449792cf90aad6d5c4,5,14756.93,706.67,16914.51,134.71,2025-05-05,PAIEMENT,9448.41,7,7,0
c21e7cb6-ab7c-4996-aadf-fad0d6744b9e,M,4,61,1988-09-30,89e8074f27d3b1add99d04185b446858cb4b04424bb116c57bb495f9be235f4d,4,675.49,873.38,104.79,295.34,2025-07-09,SORT CHEQUE,7796.31,2,4,0
f42541ee-b67a-4255-a672-4f67c2505bea,F,2,60,1940-12-24,66544d97f14305b41cfc24b406122ce34466258b109c6abde789b4a48e6f68fe,2,18189.44,1010.95,3453.44,305.13,2025-03-29,SORT CHEQUE,6021.42,8,9,0
4fd8f2ca-c2a1-451d-9f6d-5bd7d8fc51a1,F,4,62,1989-10-02,6fd7760738b4a0ebd38f8eeb53244c7446247f15efda9896d33d3bee0e335e1a,6,1310.97,954.72,705.43,77.07,2025-03-20,SORT CHEQUE,4550.15,9,9,0
9646d42c-a9da-40dd-9965-7fb007e4590f,F,2,62,1984-06-20,f7070ae7c9ef5a176f3f63df5c07814407cc7cb3bf8f7f5014fbb4071c6afa41,5,7411.25,768.04,6630.13,396.88,2025-05-25,ENCAISSEMENT,3562.43,5,4,0
c1e98704-480e-44d3-99f4-a19ea69fb7f3,F,1,61,1936-01-31,0a443bf58640eefd2eddb9b653b5c8c982d50658a6806cb50a6ca7d04d23373e,6,2069.78,1026.31,18172.97,392.62,2025-06-26,ENCAISSEMENT,9470.93,4,8,0
32416fd5-6ab8-4822-afd2-118940b5547f,M,2,61,2002-09-20,e4b5648e347134526af259a509f04fbc247ddf52963785ad6a8833b1b4cee5e4,7,772.06,1052.62,2029.35,118.74,2025-03-14,VIREMENT,6029.49,4,6,0
4674a382-cf69-454f-a477-6f6a60e797c8,F,1,61,1984-11-22,c9e125128b940e541032596ea220377082604c821b8ced13a1f55d5f540c7744,3,9755.74,1210.68,12167.55,144.4,2025-02-26,SORT CHEQUE,5791.15,4,1,0
8572b109-a78b-4651-9c0a-30ab97ea5e09,F,1,61,1990-09-22,aa95e2df66f18bf69bfe408917884d92e917ad15f8612c10869208845e8aef89,9,1847.07,1441.13,9084.77,469.0,2025-05-17,VIREMENT,2319.78,6,7,0
196271a1-2837-4c21-a262-27768f1055a4,M,3,61,1952-12-13,65869507f4cffe8430f633e3cde2d0d76dc2b786f0c75c82c11497ca998d49fa,2,5377.24,890.83,18775.52,412.85,2025-03-26,SORT CHEQUE,467.93,4,1,0
0e22e76c-be9e-41b5-be5a-62b88916f087,M,1,60,1973-10-13,9f10afbb710bb6942e1f2dbcdd35276921a09d805b308d17496ec8d76513360e,0,4178.67,1364.64,2538.13,348.93,2025-04-06,ENCAISSEMENT,9451.94,7,3,0
228b4b50-046e-4f85-b335-db5bc96c08d9,F,2,62,1951-11-28,f6bf0b727db79369c407efb12dbc7d11d748c00877504ac26ee5d1871f55af8d,6,3190.99,1019.78,4319.35,41.21,2025-04-25,PAIEMENT,3138.04,7,8,0
03de2a22-c911-45b0-abc7-0bd75292d18a,M,3,60,1959-12-01,25a9dcfc997c24eb0f5a288449a68a3c17b359ee9a826e96020fd132f9c0aa89,4,3424.1,541.8,687.89,209.19,2025-03-30,PAIEMENT,4426.45,5,9,0
3faad21b-33d2-4619-a72c-cb5f75f1a61d,M,3,60,1990-12-21,a4d85b1a0da1e1233c735239e68237379a92cb580669ba34568581394503f54b,6,6588.28,1534.98,8735.31,279.7,2025-03-17,PAIEMENT,1147.28,5,3,0
be8d9d8e-c21a-4888-836e-e8b0aef55043,M,1,60,1999-03-22,296028bfc426f5fcaab523847b30b77336fd901a3dbd2d79c710d890ca0469e3,4,459.33,1681.76,5628.87,93.79,2025-06-28,PAIEMENT,8369.41,8,1,0
4ea66602-4af4-4d8e-aaeb-27e714b21174,F,4,60,1946-07-06,8022f50fa96ae44b96af45f431e4760cd173b7ab8798f282bf8f54f8bc907aa1,5,5515.82,1185.73,17411.13,224.17,2025-02-15,DEPOT,277.29,7,1,0
a5d45eb4-04c8-4f78-9064-b80f7c7bf470,M,4,60,1970-12-07,13231a69a06644294b97ea5839fd333522356542238f65c68370ac08ec89bd5a,2,11307.8,1026.94,12138.32,300.55,2025-06-10,SORT CHEQUE,8340.07,7,7,0
207eeb37-8d97-4f55-9bd4-6f90bb10eede,F,3,61,1954-04-11,68bca6c521fc603edf0306f7ac8ee2ea3f44f3fc1b1620193f5e5293bb049a89,5,297.63,918.58,12320.41,163.76,2025-04-11,PAIEMENT,1403.71,6,5,0
84984d8d-69d9-42d5-96bd-eb9c86e24fb8,F,1,61,1963-11-12,fb309b45a912566e59dafe7ee6dd7364afaa6af54103c7b43e6a874f93bfc6f5,4,757.91,860.82,10685.02,390.49,2025-05-30,DEPOT,8865.75,7,1,0
